time,price,return
4012,1.013792,-0.004111
4013,1.012946,-0.000835
4014,1.010076,-0.002837
4015,1.012711,0.002605
4016,1.013545,0.000823
4017,1.013662,0.000116
4018,1.009349,-0.004264
4019,1.007558,-0.001776
4020,1.006392,-0.001159
4021,1.008732,0.002323
4022,1.009746,0.001005
4023,1.010604,0.000850
4024,1.006481,-0.004088
4025,1.008838,0.002339
4026,1.010257,0.001406
4027,1.009479,-0.000770
4028,1.009884,0.000400
4029,1.011312,0.001414
4030,1.010232,-0.001069
4031,1.010785,0.000547
4032,1.012701,0.001894
4033,1.015233,0.002497
4034,1.013912,-0.001302
4035,1.015896,0.001955
4036,1.015876,-0.000020
4037,1.017289,0.001390
4038,1.019656,0.002324
4039,1.019857,0.000198
4040,1.018443,-0.001387
4041,1.019219,0.000762
4042,1.015739,-0.003421
4043,1.016318,0.000570
4044,1.013340,-0.002934
4045,1.010243,-0.003061
4046,1.008512,-0.001715
4047,1.010729,0.002196
4048,1.011161,0.000428
4049,1.009941,-0.001207
4050,1.007347,-0.002573
4051,1.011136,0.003755
4052,1.006719,-0.004378
4053,1.004098,-0.002607
4054,1.006452,0.002341
4055,1.009725,0.003247
4056,1.008798,-0.000918
4057,1.003770,-0.004997
4058,1.005650,0.001871
4059,1.007697,0.002034
4060,1.007243,-0.000451
4061,1.005310,-0.001921
4062,1.008404,0.003073
4063,1.006688,-0.001703
4064,1.007452,0.000758
4065,1.006791,-0.000656
4066,1.010358,0.003537
4067,1.010030,-0.000325
4068,1.008261,-0.001752
4069,1.009609,0.001336
4070,1.007266,-0.002323
4071,1.010255,0.002963
4072,1.011562,0.001292
4073,1.012736,0.001160
4074,1.012278,-0.000453
4075,1.010941,-0.001321
4076,1.013042,0.002076
4077,1.014517,0.001455
4078,1.016099,0.001558
4079,1.016742,0.000633
4080,1.014838,-0.001874
4081,1.014208,-0.000621
4082,1.017256,0.003001
4083,1.016377,-0.000865
4084,1.016097,-0.000275
4085,1.016297,0.000197
4086,1.017274,0.000961
4087,1.020535,0.003201
4088,1.020491,-0.000043
4089,1.021444,0.000934
4090,1.019222,-0.002178
4091,1.020312,0.001070
4092,1.021341,0.001008
4093,1.021594,0.000248
4094,1.022490,0.000877
4095,1.023413,0.000902
4096,1.024603,0.001162
4097,1.024161,-0.000432
4098,1.025807,0.001606
4099,1.025309,-0.000486
4100,1.023180,-0.002079
4101,1.019745,-0.003362
4102,1.024048,0.004210
4103,1.025309,0.001231
4104,1.024771,-0.000525
4105,1.022918,-0.001810
4106,1.021419,-0.001466
4107,1.023248,0.001789
4108,1.028013,0.004646
4109,1.027088,-0.000900
4110,1.027528,0.000429
4111,1.028160,0.000614
4112,1.029009,0.000825
4113,1.026973,-0.001980
4114,1.031501,0.004399
4115,1.034304,0.002714
4116,1.032187,-0.002049
4117,1.030314,-0.001816
4118,1.028605,-0.001660
4119,1.030987,0.002313
4120,1.030518,-0.000455
4121,1.031932,0.001371
4122,1.029840,-0.002030
4123,1.026731,-0.003023
4124,1.024863,-0.001820
4125,1.023455,-0.001375
4126,1.023942,0.000476
4127,1.020515,-0.003353
4128,1.018413,-0.002062
4129,1.020170,0.001724
4130,1.022298,0.002083
4131,1.020443,-0.001816
4132,1.020083,-0.000353
4133,1.023450,0.003295
4134,1.021686,-0.001726
4135,1.019915,-0.001735
4136,1.022347,0.002382
4137,1.023963,0.001579
4138,1.023524,-0.000429
4139,1.025768,0.002190
4140,1.030480,0.004583
4141,1.031184,0.000683
4142,1.032140,0.000927
4143,1.035463,0.003215
4144,1.034391,-0.001036
4145,1.036380,0.001921
4146,1.037064,0.000659
4147,1.038195,0.001090
4148,1.040839,0.002544
4149,1.043154,0.002222
4150,1.043414,0.000250
4151,1.045230,0.001739
4152,1.042643,-0.002478
4153,1.044534,0.001812
4154,1.043420,-0.001066
4155,1.042705,-0.000686
4156,1.043570,0.000830
4157,1.043085,-0.000465
4158,1.042889,-0.000188
4159,1.045007,0.002029
4160,1.044901,-0.000101
4161,1.046345,0.001381
4162,1.044928,-0.001355
4163,1.047672,0.002623
4164,1.047784,0.000106
4165,1.047726,-0.000055
4166,1.048861,0.001083
4167,1.046177,-0.002562
4168,1.043891,-0.002187
4169,1.039583,-0.004135
4170,1.038924,-0.000634
4171,1.038635,-0.000278
4172,1.036509,-0.002049
4173,1.038697,0.002109
4174,1.040453,0.001689
4175,1.045225,0.004575
4176,1.046553,0.001271
4177,1.049586,0.002894
4178,1.052019,0.002315
4179,1.051511,-0.000483
4180,1.050551,-0.000913
4181,1.044052,-0.006205
4182,1.042526,-0.001462
4183,1.042202,-0.000311
4184,1.042234,0.000030
4185,1.043299,0.001021
4186,1.046643,0.003200
4187,1.049970,0.003174
4188,1.043101,-0.006564
4189,1.043002,-0.000095
4190,1.046102,0.002968
4191,1.045169,-0.000892
4192,1.041541,-0.003477
4193,1.043908,0.002270
4194,1.042605,-0.001249
4195,1.043993,0.001330
4196,1.045129,0.001088
4197,1.044633,-0.000474
4198,1.046084,0.001388
4199,1.047637,0.001484
4200,1.046872,-0.000731
4201,1.043768,-0.002970
4202,1.045732,0.001880
4203,1.047611,0.001796
4204,1.048874,0.001205
4205,1.049918,0.000995
4206,1.047786,-0.002032
4207,1.050129,0.002233
4208,1.047070,-0.002917
4209,1.046534,-0.000513
4210,1.048968,0.002324
4211,1.051400,0.002315
4212,1.050360,-0.000989
4213,1.048606,-0.001672
4214,1.046290,-0.002211
4215,1.044687,-0.001533
4216,1.041151,-0.003390
4217,1.042245,0.001050
4218,1.042648,0.000387
4219,1.043229,0.000557
4220,1.044662,0.001373
4221,1.041207,-0.003313
4222,1.044598,0.003251
4223,1.042909,-0.001618
4224,1.038352,-0.004379
4225,1.039472,0.001078
4226,1.039310,-0.000156
4227,1.039376,0.000064
4228,1.041622,0.002159
4229,1.039813,-0.001739
4230,1.040985,0.001127
4231,1.041096,0.000107
4232,1.039766,-0.001278
4233,1.038906,-0.000827
4234,1.037940,-0.000930
4235,1.035974,-0.001896
4236,1.036575,0.000580
4237,1.036468,-0.000104
4238,1.033399,-0.002965
4239,1.036175,0.002683
4240,1.037026,0.000821
4241,1.037258,0.000224
4242,1.035830,-0.001377
4243,1.033181,-0.002561
4244,1.032554,-0.000607
4245,1.031421,-0.001099
4246,1.032603,0.001146
4247,1.032791,0.000182
4248,1.031785,-0.000975
4249,1.032512,0.000704
4250,1.032426,-0.000084
4251,1.033967,0.001492
4252,1.032469,-0.001450
4253,1.030847,-0.001571
4254,1.035445,0.004450
4255,1.031038,-0.004265
4256,1.030123,-0.000888
4257,1.029702,-0.000408
4258,1.031319,0.001569
4259,1.028823,-0.002423
4260,1.027848,-0.000948
4261,1.027988,0.000135
4262,1.023919,-0.003965
4263,1.023649,-0.000264
4264,1.023912,0.000257
4265,1.027722,0.003714
4266,1.023865,-0.003759
4267,1.025140,0.001244
4268,1.025725,0.000571
4269,1.026979,0.001221
4270,1.027307,0.000319
4271,1.029545,0.002177
4272,1.032310,0.002682
4273,1.030258,-0.001989
4274,1.030879,0.000602
4275,1.030290,-0.000571
4276,1.029714,-0.000560
4277,1.030667,0.000926
4278,1.028729,-0.001883
4279,1.024535,-0.004085
4280,1.024848,0.000306
4281,1.026157,0.001276
4282,1.026657,0.000487
4283,1.027327,0.000652
4284,1.028844,0.001476
4285,1.031795,0.002865
4286,1.031508,-0.000278
4287,1.034230,0.002635
4288,1.038582,0.004200
4289,1.040753,0.002088
4290,1.039615,-0.001095
4291,1.039499,-0.000111
4292,1.040892,0.001339
4293,1.042187,0.001244
4294,1.046016,0.003667
4295,1.049137,0.002979
4296,1.049518,0.000364
4297,1.048740,-0.000742
4298,1.049956,0.001159
4299,1.050831,0.000833
4300,1.049574,-0.001197
4301,1.048329,-0.001187
4302,1.046497,-0.001749
4303,1.047578,0.001033
4304,1.048225,0.000618
4305,1.048145,-0.000077
4306,1.047323,-0.000785
4307,1.046432,-0.000851
4308,1.045658,-0.000740
4309,1.045359,-0.000285
4310,1.047546,0.002089
4311,1.047595,0.000047
4312,1.042620,-0.004761
4313,1.043794,0.001126
4314,1.040457,-0.003202
4315,1.038851,-0.001545
4316,1.038319,-0.000512
4317,1.034385,-0.003797
4318,1.035601,0.001175
4319,1.030735,-0.004710
4320,1.031372,0.000619
4321,1.030699,-0.000653
4322,1.031797,0.001064
4323,1.030327,-0.001426
4324,1.031617,0.001251
4325,1.033398,0.001726
4326,1.036396,0.002897
4327,1.038048,0.001593
4328,1.038168,0.000116
4329,1.039068,0.000866
4330,1.044619,0.005329
4331,1.045629,0.000966
4332,1.045466,-0.000156
4333,1.044010,-0.001394
4334,1.045521,0.001447
4335,1.049501,0.003799
4336,1.048802,-0.000666
4337,1.045082,-0.003553
4338,1.045254,0.000165
4339,1.048090,0.002710
4340,1.047099,-0.000946
4341,1.043107,-0.003820
4342,1.041814,-0.001240
4343,1.044929,0.002985
4344,1.044639,-0.000278
4345,1.044967,0.000314
4346,1.045385,0.000401
4347,1.046267,0.000842
4348,1.046402,0.000130
4349,1.045728,-0.000645
4350,1.044566,-0.001112
4351,1.048795,0.004040
4352,1.049981,0.001131
4353,1.048264,-0.001637
4354,1.051210,0.002807
4355,1.053510,0.002185
4356,1.054172,0.000629
4357,1.055474,0.001234
4358,1.055926,0.000429
4359,1.052396,-0.003349
4360,1.052167,-0.000217
4361,1.050157,-0.001913
4362,1.054449,0.004079
4363,1.050877,-0.003393
4364,1.053520,0.002512
4365,1.054467,0.000898
4366,1.054582,0.000109
4367,1.053057,-0.001447
4368,1.050550,-0.002384
4369,1.050368,-0.000173
4370,1.051623,0.001194
4371,1.047200,-0.004215
4372,1.046874,-0.000311
4373,1.044708,-0.002072
4374,1.047632,0.002796
4375,1.049304,0.001594
4376,1.049019,-0.000271
4377,1.050745,0.001643
4378,1.045912,-0.004610
4379,1.044262,-0.001579
4380,1.043894,-0.000353
4381,1.041787,-0.002020
4382,1.039872,-0.001840
4383,1.042613,0.002633
4384,1.042769,0.000149
4385,1.045893,0.002991
4386,1.043797,-0.002006
4387,1.049773,0.005709
4388,1.053336,0.003388
4389,1.054322,0.000935
4390,1.057477,0.002988
4391,1.056060,-0.001341
4392,1.056525,0.000441
4393,1.058179,0.001564
4394,1.055718,-0.002329
4395,1.057374,0.001568
4396,1.055948,-0.001350
4397,1.053937,-0.001906
4398,1.054065,0.000121
4399,1.053978,-0.000083
4400,1.055653,0.001588
4401,1.054329,-0.001255
4402,1.057495,0.002998
4403,1.057161,-0.000315
4404,1.057238,0.000072
4405,1.057990,0.000711
4406,1.060623,0.002485
4407,1.062623,0.001884
4408,1.067630,0.004700
4409,1.067752,0.000115
4410,1.063568,-0.003926
4411,1.064629,0.000997
4412,1.063689,-0.000883
4413,1.060482,-0.003020
4414,1.062825,0.002207
4415,1.058778,-0.003815
4416,1.056267,-0.002374
4417,1.058671,0.002273
4418,1.061842,0.002991
4419,1.060750,-0.001030
4420,1.060859,0.000103
4421,1.057242,-0.003416
4422,1.058649,0.001330
4423,1.061424,0.002617
4424,1.061162,-0.000246
4425,1.058732,-0.002293
4426,1.056501,-0.002110
4427,1.057237,0.000697
4428,1.058328,0.001031
4429,1.059327,0.000944
4430,1.061054,0.001629
4431,1.064923,0.003640
4432,1.065293,0.000348
4433,1.070023,0.004430
4434,1.065571,-0.004169
4435,1.067869,0.002154
4436,1.065122,-0.002576
4437,1.066329,0.001132
4438,1.062770,-0.003343
4439,1.063596,0.000777
4440,1.064065,0.000441
4441,1.065955,0.001775
4442,1.069992,0.003780
4443,1.069178,-0.000761
4444,1.068806,-0.000348
4445,1.069004,0.000185
4446,1.066799,-0.002065
4447,1.066801,0.000002
4448,1.067490,0.000645
4449,1.070036,0.002382
4450,1.070052,0.000015
4451,1.073252,0.002986
4452,1.072467,-0.000732
4453,1.072357,-0.000103
4454,1.073057,0.000653
4455,1.074009,0.000887
4456,1.074482,0.000441
4457,1.070213,-0.003981
4458,1.066601,-0.003381
4459,1.066894,0.000275
4460,1.070455,0.003332
4461,1.067302,-0.002951
4462,1.065705,-0.001497
4463,1.068152,0.002293
4464,1.068748,0.000558
4465,1.066352,-0.002244
4466,1.067781,0.001339
4467,1.066203,-0.001479
4468,1.067454,0.001172
4469,1.066891,-0.000528
4470,1.068728,0.001721
4471,1.072484,0.003508
4472,1.071500,-0.000917
4473,1.068761,-0.002560
4474,1.067454,-0.001224
4475,1.063330,-0.003871
4476,1.063000,-0.000310
4477,1.060829,-0.002044
4478,1.059981,-0.000800
4479,1.060642,0.000623
4480,1.061975,0.001256
4481,1.061785,-0.000179
4482,1.061664,-0.000114
4483,1.060404,-0.001187
4484,1.063696,0.003100
4485,1.066172,0.002325
4486,1.063173,-0.002817
4487,1.064411,0.001164
4488,1.061629,-0.002617
4489,1.062483,0.000804
4490,1.061729,-0.000710
4491,1.060396,-0.001256
4492,1.061579,0.001115
4493,1.058231,-0.003159
4494,1.056389,-0.001742
4495,1.054591,-0.001704
4496,1.055214,0.000591
4497,1.056198,0.000932
4498,1.059974,0.003569
4499,1.056458,-0.003322
4500,1.054115,-0.002221
4501,1.058989,0.004613
4502,1.061894,0.002739
4503,1.063087,0.001123
4504,1.062814,-0.000257
4505,1.064751,0.001821
4506,1.064458,-0.000275
4507,1.062020,-0.002293
4508,1.063860,0.001731
4509,1.060886,-0.002800
4510,1.061885,0.000942
4511,1.063845,0.001843
4512,1.063652,-0.000181
4513,1.062171,-0.001393
4514,1.061770,-0.000377
4515,1.061818,0.000045
4516,1.064446,0.002471
4517,1.059672,-0.004495
4518,1.062231,0.002412
4519,1.063274,0.000981
4520,1.067703,0.004157
4521,1.071655,0.003694
4522,1.076837,0.004825
4523,1.073244,-0.003342
4524,1.074934,0.001573
4525,1.075048,0.000106
4526,1.070758,-0.003999
4527,1.070608,-0.000140
4528,1.071518,0.000850
4529,1.069763,-0.001639
4530,1.073452,0.003442
4531,1.072061,-0.001297
4532,1.071165,-0.000836
4533,1.068888,-0.002128
4534,1.066869,-0.001891
4535,1.067816,0.000888
4536,1.066908,-0.000851
4537,1.071720,0.004500
4538,1.070478,-0.001160
4539,1.073160,0.002503
4540,1.074360,0.001117
4541,1.076688,0.002164
4542,1.078007,0.001224
4543,1.076815,-0.001106
4544,1.071778,-0.004689
4545,1.072079,0.000281
4546,1.072970,0.000830
4547,1.074541,0.001463
4548,1.073318,-0.001138
4549,1.074961,0.001529
4550,1.076001,0.000967
4551,1.075189,-0.000756
4552,1.074904,-0.000265
4553,1.073903,-0.000931
4554,1.073443,-0.000429
4555,1.071708,-0.001617
4556,1.070985,-0.000675
4557,1.072889,0.001776
4558,1.075466,0.002399
4559,1.075047,-0.000389
4560,1.078083,0.002819
4561,1.075022,-0.002843
4562,1.077644,0.002436
4563,1.076091,-0.001442
4564,1.076819,0.000677
4565,1.077458,0.000593
4566,1.078103,0.000599
4567,1.081518,0.003162
4568,1.080210,-0.001210
4569,1.082302,0.001935
4570,1.080298,-0.001853
4571,1.081160,0.000798
4572,1.085093,0.003631
4573,1.084844,-0.000230
4574,1.082752,-0.001930
4575,1.081304,-0.001338
4576,1.085719,0.004076
4577,1.087882,0.001990
4578,1.087553,-0.000303
4579,1.085941,-0.001483
4580,1.084414,-0.001408
4581,1.081729,-0.002479
4582,1.083399,0.001543
4583,1.082796,-0.000557
4584,1.082622,-0.000161
4585,1.081802,-0.000758
4586,1.082422,0.000573
4587,1.082725,0.000280
4588,1.084735,0.001854
4589,1.085504,0.000708
4590,1.084945,-0.000515
4591,1.084600,-0.000318
4592,1.081326,-0.003023
4593,1.083152,0.001687
4594,1.079925,-0.002983
4595,1.083169,0.002999
4596,1.083967,0.000737
4597,1.083848,-0.000110
4598,1.086428,0.002377
4599,1.087831,0.001290
4600,1.091405,0.003280
4601,1.093120,0.001570
4602,1.092885,-0.000215
4603,1.094319,0.001311
4604,1.095587,0.001158
4605,1.096247,0.000602
4606,1.099915,0.003340
4607,1.098916,-0.000909
4608,1.102321,0.003093
4609,1.103750,0.001296
4610,1.105815,0.001869
4611,1.107047,0.001113
4612,1.106505,-0.000489
4613,1.107840,0.001206
4614,1.108627,0.000710
4615,1.108312,-0.000284
4616,1.107892,-0.000379
4617,1.107864,-0.000026
4618,1.109212,0.001216
4619,1.109377,0.000149
4620,1.109732,0.000319
4621,1.113288,0.003199
4622,1.115510,0.001995
4623,1.114327,-0.001061
4624,1.112801,-0.001371
4625,1.114652,0.001662
4626,1.114439,-0.000191
4627,1.115759,0.001184
4628,1.116377,0.000554
4629,1.119928,0.003176
4630,1.119303,-0.000558
4631,1.119120,-0.000164
4632,1.117791,-0.001188
4633,1.117668,-0.000111
4634,1.117349,-0.000285
4635,1.114908,-0.002187
4636,1.118228,0.002973
4637,1.116430,-0.001609
4638,1.116678,0.000222
4639,1.118101,0.001274
4640,1.121177,0.002747
4641,1.120820,-0.000319
4642,1.126671,0.005207
4643,1.121240,-0.004832
4644,1.119094,-0.001916
4645,1.119870,0.000693
4646,1.122190,0.002070
4647,1.126559,0.003885
4648,1.130969,0.003907
4649,1.130671,-0.000263
4650,1.127877,-0.002474
4651,1.128364,0.000431
4652,1.128611,0.000219
4653,1.128654,0.000039
4654,1.130049,0.001235
4655,1.127736,-0.002049
4656,1.129150,0.001253
4657,1.131927,0.002456
4658,1.135260,0.002941
4659,1.137709,0.002155
4660,1.135337,-0.002087
4661,1.135014,-0.000285
4662,1.136296,0.001129
4663,1.133127,-0.002792
4664,1.135931,0.002471
4665,1.135350,-0.000512
4666,1.137519,0.001909
4667,1.136588,-0.000819
4668,1.139837,0.002854
4669,1.142226,0.002093
4670,1.138463,-0.003299
4671,1.137401,-0.000934
4672,1.138929,0.001342
4673,1.138352,-0.000506
4674,1.137346,-0.000884
4675,1.134167,-0.002799
4676,1.133783,-0.000339
4677,1.139749,0.005249
4678,1.135098,-0.004089
4679,1.136825,0.001520
4680,1.134735,-0.001840
4681,1.137163,0.002137
4682,1.136931,-0.000204
4683,1.132770,-0.003666
4684,1.133001,0.000204
4685,1.127760,-0.004637
4686,1.126752,-0.000895
4687,1.128643,0.001677
4688,1.125256,-0.003006
4689,1.124716,-0.000480
4690,1.121948,-0.002465
4691,1.122710,0.000679
4692,1.121831,-0.000783
4693,1.118486,-0.002986
4694,1.117056,-0.001279
4695,1.115370,-0.001510
4696,1.116346,0.000875
4697,1.117686,0.001200
4698,1.120722,0.002712
4699,1.119461,-0.001125
4700,1.121287,0.001629
4701,1.122718,0.001276
4702,1.123677,0.000854
4703,1.125584,0.001695
4704,1.123525,-0.001831
4705,1.120167,-0.002993
4706,1.120221,0.000048
4707,1.121863,0.001465
4708,1.119941,-0.001715
4709,1.115126,-0.004308
4710,1.115899,0.000692
4711,1.116166,0.000240
4712,1.117798,0.001461
4713,1.117916,0.000106
4714,1.119190,0.001139
4715,1.121593,0.002145
4716,1.122997,0.001251
4717,1.123307,0.000275
4718,1.124098,0.000704
4719,1.124057,-0.000037
4720,1.124777,0.000641
4721,1.124082,-0.000618
4722,1.125834,0.001557
4723,1.128166,0.002069
4724,1.126382,-0.001583
4725,1.126894,0.000455
4726,1.125825,-0.000949
4727,1.127792,0.001746
4728,1.123971,-0.003394
4729,1.123777,-0.000172
4730,1.126902,0.002777
4731,1.127351,0.000399
4732,1.129378,0.001797
4733,1.130671,0.001144
4734,1.126518,-0.003679
4735,1.127315,0.000707
4736,1.130082,0.002452
4737,1.129650,-0.000383
4738,1.129385,-0.000234
4739,1.128539,-0.000749
4740,1.128936,0.000352
4741,1.130017,0.000957
4742,1.129047,-0.000859
4743,1.130083,0.000917
4744,1.132242,0.001909
4745,1.132309,0.000059
4746,1.125904,-0.005672
4747,1.126809,0.000803
4748,1.132127,0.004709
4749,1.134548,0.002136
4750,1.133656,-0.000787
4751,1.135718,0.001817
4752,1.137106,0.001221
4753,1.137371,0.000233
4754,1.136117,-0.001104
4755,1.136889,0.000680
4756,1.137138,0.000219
4757,1.136307,-0.000732
4758,1.135816,-0.000432
4759,1.136203,0.000341
4760,1.132820,-0.002982
4761,1.132622,-0.000175
4762,1.132976,0.000313
4763,1.130568,-0.002127
4764,1.131435,0.000766
4765,1.129822,-0.001426
4766,1.130230,0.000360
4767,1.127267,-0.002625
4768,1.127598,0.000293
4769,1.131652,0.003589
4770,1.131287,-0.000323
4771,1.130779,-0.000449
4772,1.131780,0.000885
4773,1.132375,0.000525
4774,1.131733,-0.000567
4775,1.133602,0.001649
4776,1.130388,-0.002839
4777,1.131008,0.000549
4778,1.127404,-0.003192
4779,1.127713,0.000274
4780,1.127119,-0.000527
4781,1.129870,0.002438
4782,1.127892,-0.001752
4783,1.127088,-0.000713
4784,1.125884,-0.001069
4785,1.126631,0.000664
4786,1.123542,-0.002746
4787,1.125964,0.002154
4788,1.125018,-0.000840
4789,1.126746,0.001535
4790,1.125158,-0.001411
4791,1.123632,-0.001357
4792,1.121075,-0.002278
4793,1.122054,0.000873
4794,1.116819,-0.004676
4795,1.117412,0.000530
4796,1.117753,0.000305
4797,1.118428,0.000604
4798,1.119134,0.000632
4799,1.114563,-0.004093
4800,1.116481,0.001720
4801,1.115825,-0.000587
4802,1.115936,0.000099
4803,1.117515,0.001414
4804,1.117186,-0.000294
4805,1.115220,-0.001762
4806,1.115778,0.000501
4807,1.114964,-0.000730
4808,1.117250,0.002048
4809,1.120224,0.002658
4810,1.120534,0.000276
4811,1.123861,0.002965
4812,1.122596,-0.001126
4813,1.120841,-0.001565
4814,1.118395,-0.002185
4815,1.122896,0.004017
4816,1.123815,0.000818
4817,1.126082,0.002016
4818,1.126331,0.000221
4819,1.125839,-0.000438
4820,1.127266,0.001267
4821,1.125298,-0.001747
4822,1.122498,-0.002491
4823,1.122709,0.000187
4824,1.120835,-0.001671
4825,1.119177,-0.001480
4826,1.117394,-0.001594
4827,1.119917,0.002255
4828,1.117304,-0.002335
4829,1.117038,-0.000238
4830,1.116259,-0.000698
4831,1.118206,0.001743
4832,1.117813,-0.000351
4833,1.116940,-0.000781
4834,1.115599,-0.001202
4835,1.113782,-0.001630
4836,1.114701,0.000825
4837,1.114592,-0.000098
4838,1.115655,0.000953
4839,1.113537,-0.001900
4840,1.113543,0.000005
4841,1.112355,-0.001067
4842,1.116052,0.003319
4843,1.112287,-0.003379
4844,1.113154,0.000779
4845,1.114510,0.001218
4846,1.113077,-0.001287
4847,1.113643,0.000509
4848,1.114034,0.000351
4849,1.114354,0.000288
4850,1.114654,0.000269
4851,1.115895,0.001113
4852,1.117512,0.001447
4853,1.119591,0.001859
4854,1.118862,-0.000652
4855,1.119512,0.000581
4856,1.117423,-0.001868
4857,1.117829,0.000363
4858,1.118367,0.000481
4859,1.116610,-0.001572
4860,1.116754,0.000129
4861,1.121772,0.004483
4862,1.120219,-0.001385
4863,1.118513,-0.001525
4864,1.118310,-0.000182
4865,1.118194,-0.000104
4866,1.119848,0.001478
4867,1.115876,-0.003553
4868,1.118835,0.002648
4869,1.117920,-0.000818
4870,1.118454,0.000477
4871,1.122410,0.003531
4872,1.123504,0.000974
4873,1.121533,-0.001756
4874,1.121580,0.000042
4875,1.119379,-0.001965
4876,1.123078,0.003299
4877,1.123621,0.000483
4878,1.123154,-0.000415
4879,1.124435,0.001140
4880,1.121492,-0.002621
4881,1.123779,0.002037
4882,1.120072,-0.003305
4883,1.118608,-0.001308
4884,1.120872,0.002022
4885,1.121553,0.000607
4886,1.119908,-0.001467
4887,1.114551,-0.004795
4888,1.116116,0.001403
4889,1.116407,0.000260
4890,1.114860,-0.001386
4891,1.113998,-0.000774
4892,1.114055,0.000052
4893,1.114863,0.000725
4894,1.114426,-0.000392
4895,1.114023,-0.000362
4896,1.110698,-0.002989
4897,1.113330,0.002367
4898,1.114776,0.001298
4899,1.109873,-0.004408
4900,1.111671,0.001619
4901,1.108126,-0.003194
4902,1.110090,0.001770
4903,1.107906,-0.001969
4904,1.108016,0.000100
4905,1.107499,-0.000467
4906,1.106015,-0.001341
4907,1.103853,-0.001957
4908,1.105878,0.001833
4909,1.105802,-0.000068
4910,1.106094,0.000264
4911,1.103753,-0.002119
4912,1.102902,-0.000771
4913,1.101449,-0.001319
4914,1.098644,-0.002550
4915,1.099477,0.000758
4916,1.100861,0.001258
4917,1.101861,0.000908
4918,1.103330,0.001333
4919,1.101138,-0.001989
4920,1.103429,0.002078
4921,1.101261,-0.001967
4922,1.102354,0.000992
4923,1.103481,0.001022
4924,1.100042,-0.003122
4925,1.103691,0.003312
4926,1.100879,-0.002551
4927,1.098734,-0.001950
4928,1.095833,-0.002644
4929,1.095486,-0.000317
4930,1.095061,-0.000388
4931,1.090461,-0.004210
4932,1.093973,0.003216
4933,1.092193,-0.001629
4934,1.093136,0.000863
4935,1.090865,-0.002080
4936,1.089264,-0.001469
4937,1.088467,-0.000732
4938,1.087897,-0.000524
4939,1.086683,-0.001117
4940,1.086983,0.000276
4941,1.084503,-0.002285
4942,1.084638,0.000124
4943,1.083543,-0.001010
4944,1.087225,0.003392
4945,1.087466,0.000221
4946,1.087231,-0.000216
4947,1.087385,0.000141
4948,1.084339,-0.002805
4949,1.084028,-0.000287
4950,1.080962,-0.002832
4951,1.080397,-0.000523
4952,1.078296,-0.001946
4953,1.079951,0.001533
4954,1.076932,-0.002799
4955,1.071058,-0.005469
4956,1.070229,-0.000774
4957,1.071734,0.001405
4958,1.069424,-0.002157
4959,1.068478,-0.000885
4960,1.070426,0.001822
4961,1.071784,0.001268
4962,1.068726,-0.002857
4963,1.069923,0.001119
4964,1.068769,-0.001079
4965,1.065344,-0.003210
4966,1.066411,0.001001
4967,1.064654,-0.001649
4968,1.063734,-0.000864
4969,1.065122,0.001304
4970,1.066667,0.001449
4971,1.063858,-0.002637
4972,1.062360,-0.001409
4973,1.064417,0.001934
4974,1.063273,-0.001075
4975,1.069460,0.005802
4976,1.067540,-0.001797
4977,1.066682,-0.000804
4978,1.067340,0.000617
4979,1.070890,0.003321
4980,1.072232,0.001253
4981,1.066690,-0.005182
4982,1.063868,-0.002650
4983,1.064671,0.000755
4984,1.066027,0.001272
4985,1.062279,-0.003521
4986,1.060919,-0.001281
4987,1.060864,-0.000052
4988,1.062179,0.001238
4989,1.060093,-0.001965
4990,1.057516,-0.002434
4991,1.053897,-0.003427
4992,1.056438,0.002408
4993,1.059137,0.002552
4994,1.059967,0.000783
4995,1.059162,-0.000759
4996,1.059236,0.000070
4997,1.061322,0.001967
4998,1.064613,0.003096
4999,1.064580,-0.000031
5000,1.064919,0.000319
5001,1.066214,0.001215
5002,1.066288,0.000069
5003,1.068050,0.001650
5004,1.069496,0.001353
5005,1.070773,0.001193
5006,1.071216,0.000414
5007,1.073949,0.002548
5008,1.078173,0.003926
5009,1.078179,0.000005
5010,1.077842,-0.000313
5011,1.073633,-0.003913
5012,1.074032,0.000371
5013,1.074825,0.000739
5014,1.072848,-0.001842
5015,1.074112,0.001178
5016,1.074817,0.000655
5017,1.074389,-0.000398
5018,1.076530,0.001990
5019,1.077769,0.001151
5020,1.079406,0.001517
5021,1.079497,0.000084
5022,1.079087,-0.000380
5023,1.074986,-0.003808
5024,1.074452,-0.000497
5025,1.078412,0.003679
5026,1.082164,0.003473
5027,1.083972,0.001669
5028,1.082266,-0.001575
5029,1.085209,0.002715
5030,1.082893,-0.002136
5031,1.082821,-0.000067
5032,1.081513,-0.001209
5033,1.080347,-0.001078
5034,1.080239,-0.000101
5035,1.079207,-0.000956
5036,1.077275,-0.001792
5037,1.078745,0.001363
5038,1.078772,0.000025
5039,1.076474,-0.002132
5040,1.076778,0.000283
5041,1.075485,-0.001202
5042,1.077011,0.001418
5043,1.073819,-0.002968
5044,1.070515,-0.003082
5045,1.070121,-0.000368
5046,1.074404,0.003994
5047,1.075809,0.001307
5048,1.075577,-0.000216
5049,1.077595,0.001874
